Timestamp,Friendship level with the person you traded with?,Did you receive a Lucky Pokemon from this trade?,Candy received from the trade,Caught date (for the Pokemon you received),Caught date (for the Pokemon you gave away),Date of trading,ATK IV,DEF IV,STA IV,Your Trainer name,Your Trainer Level,Trading Partner's Trainer Level,Your trading medal (Gentleman),Your trading distance medal (Pilot)
7/25/2018 23:21:52,"Ultra friends (3 stars, 30 days)",No,3,11/12/2017,2/22/2017,7/26/2018,4,12,9,Arkive600,40,40,Bronze,Silver
7/25/2018 23:22:14,"Ultra friends (3 stars, 30 days)",No,1,1/31/2018,10/20/2017,7/25/2018,6,7,6,Tahanaloo,37,37,Silver,Silver
7/25/2018 23:23:11,"Ultra friends (3 stars, 30 days)",No,3,3/23/2018,10/22/2016,7/25/2018,0,12,7,Syv7,38,37,Bronze,Silver
7/25/2018 23:23:35,"Ultra friends (3 stars, 30 days)",Yes,1,6/5/2018,10/11/2016,7/25/2018,15,14,10,oC4iO,38,30,Bronze,Silver
7/25/2018 23:24:49,"Ultra friends (3 stars, 30 days)",Yes,2,7/25/2018,7/23/2018,7/25/2018,15,10,11,Loonyone67,40,40,Silver,Bronze
7/25/2018 23:25:05,"Great friends (2 stars, 7 days)",Yes,3,2/2/2018,7/24/2016,7/25/2018,12,13,14,Dokuyakuh,40,29,Bronze,Bronze
7/25/2018 23:25:15,"Ultra friends (3 stars, 30 days)",No,3,1/11/2017,3/24/2017,7/25/2018,14,14,15,Sprpkemstr6869,39,32,Bronze,Silver
7/25/2018 23:25:29,"Ultra friends (3 stars, 30 days)",Yes,1,11/5/2017,8/29/2016,7/25/2018,14,14,10,Punktrainer,40,40,Bronze,Silver
7/25/2018 23:26:13,"Great friends (2 stars, 7 days)",Yes,1,7/20/2018,7/8/2018,7/25/2018,12,10,14,Vackern,36,40,Bronze,Bronze
7/25/2018 23:26:22,"Ultra friends (3 stars, 30 days)",Yes,2,7/25/2018,8/19/2016,7/25/2018,15,15,14,Ten0rplaya04,37,33,Bronze,Bronze
7/25/2018 23:26:26,"Ultra friends (3 stars, 30 days)",No,1,1/30/2018,2/24/2018,7/25/2018,11,13,6,Tahanaloo,37,37,Silver,Silver
7/25/2018 23:27:00,"Great friends (2 stars, 7 days)",Yes,2,7/25/2018,6/27/2018,7/25/2018,10,10,12,,38,25,,
7/25/2018 23:27:49,"Ultra friends (3 stars, 30 days)",Yes,1,10/31/2016,11/23/2016,7/25/2018,13,9,9,Julie7714,40,40,Bronze,Silver
7/25/2018 23:28:14,"Great friends (2 stars, 7 days)",Yes,2,8/16/2016,9/11/2016,7/25/2018,14,11,12,eric041191,40,33,Bronze,Bronze
7/25/2018 23:28:56,"Great friends (2 stars, 7 days)",No,2,7/22/2018,7/19/2018,7/25/2018,12,15,4,Evan3000,34,22,None,Bronze
7/25/2018 23:29:03,"Great friends (2 stars, 7 days)",Yes,2,2/26/2018,10/20/2017,7/25/2018,5,6,0,,,,,
7/25/2018 23:29:23,"Ultra friends (3 stars, 30 days)",No,2,12/30/2017,1/10/2018,7/25/2018,7,7,10,Tahanaloo,37,37,Silver,Silver
7/25/2018 23:30:24,"Great friends (2 stars, 7 days)",Yes,1,7/6/2017,7/16/2017,8/25/2018,15,15,11,,,,Bronze,Silver
7/25/2018 23:30:58,"Great friends (2 stars, 7 days)",Yes,1,2/13/2018,10/28/2017,7/25/2018,11,13,2,,,,,
7/25/2018 23:31:06,"Great friends (2 stars, 7 days)",No,3,3/29/2018,7/8/2018,7/26/2018,15,11,6,badaxiseng,40,36,Bronze,Silver
7/25/2018 23:31:18,"Great friends (2 stars, 7 days)",No,1,7/22/2018,12/30/2017,7/25/2018,6,9,4,,,,None,None
7/25/2018 23:31:19,"Ultra friends (3 stars, 30 days)",Yes,3,7/8/2018,,7/25/2018,10,14,12,FunElendraug,40,38,Silver,Silver
7/25/2018 23:31:58,"Great friends (2 stars, 7 days)",Yes,1,6/6/2018,12/27/2016,7/25/2018,15,12,13,Elliottmason,35,27,None,None
7/25/2018 23:32:47,"Ultra friends (3 stars, 30 days)",No,1,12/23/2017,2/5/2018,7/25/2018,8,2,2,Julie7714,40,40,Bronze,Silver
7/25/2018 23:32:50,"Great friends (2 stars, 7 days)",Yes,1,8/10/2016,12/8/2016,7/25/2018,12,9,6,Lassespfs,36,36,Bronze,Silver
7/25/2018 23:33:15,"Ultra friends (3 stars, 30 days)",No,2,6/10/2018,6/16/2018,7/25/2018,3,14,6,Tahanaloo,37,37,Silver,Silver
7/25/2018 23:34:21,"Ultra friends (3 stars, 30 days)",Yes,1,11/29/2017,2/2/2017,7/25/2018,5,3,10,Kelmet,40,39,Bronze,None
7/25/2018 23:34:57,"Great friends (2 stars, 7 days)",No,1,2/3/2018,10/11/2017,7/25/2018,13,4,7,,,,,
7/25/2018 23:35:24,"Ultra friends (3 stars, 30 days)",No,3,2/22/2017,11/12/2017,7/26/2018,10,7,15,Haupy0509,40,40,Bronze,Bronze
7/25/2018 23:35:35,"Great friends (2 stars, 7 days)",Yes,3,8/7/2016,12/23/2016,7/25/2018,11,13,15,Swaglord68,24,31,Silver,Silver
7/25/2018 23:37:26,"Great friends (2 stars, 7 days)",No,1,7/24/2018,,7/25/2018,4,6,6,Sps91,33,33,Bronze,Bronze
7/25/2018 23:39:03,"Great friends (2 stars, 7 days)",Yes,2,7/9/2018,7/30/2016,7/25/2018,12,13,13,Piftee,35,25,Bronze,Silver
7/25/2018 23:39:12,"Ultra friends (3 stars, 30 days)",Yes,2,9/5/2016,8/23/2016,7/25/2018,15,12,9,OneOne84,40,40,Bronze,Bronze
7/25/2018 23:40:45,"Ultra friends (3 stars, 30 days)",Yes,1,2/6/2017,7/18/2017,7/25/2018,13,15,15,Swayingbacon,31,32,None,None
7/25/2018 23:42:16,"Great friends (2 stars, 7 days)",No,3,7/14/2018,7/8/2018,7/26/2018,6,11,12,badaxiseng,40,36,Bronze,Silver
7/25/2018 23:42:59,"Ultra friends (3 stars, 30 days)",Yes,1,7/6/2016,7/6/2016,7/25/2018,15,9,12,,38,24,Silver,Gold
7/25/2018 23:43:09,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,7/25/2018,7/25/2018,15,9,13,DR,35,25,Silver,None
7/25/2018 23:43:18,"Good friends (1 stars, 1 day)",Yes,1,7/25/2018,7/25/2018,7/25/2018,14,12,14,JChem14,37,34,Silver,Silver
7/25/2018 23:44:43,"Good friends (1 stars, 1 day)",Yes,1,7/21/2018,7/25/2018,7/25/2018,13,15,10,Paul27mcfc,37,35,Bronze,Bronze
7/25/2018 23:47:49,"Ultra friends (3 stars, 30 days)",Yes,2,7/11/2016,10/6/2016,7/23/2018,14,11,11,soundbarrier4,36,29,Bronze,Bronze
7/25/2018 23:48:34,"Ultra friends (3 stars, 30 days)",Yes,2,7/25/2018,2/15/2018,7/25/2018,15,15,15,Pedrow23,40,40,Silver,Gold
7/25/2018 23:49:02,"Good friends (1 stars, 1 day)",Yes,3,7/18/2018,7/24/2018,7/25/2018,15,14,14,Baeboo,32,17,Bronze,Gold
7/25/2018 23:49:52,"Great friends (2 stars, 7 days)",Yes,1,7/20/2018,7/23/2018,7/26/2018,12,12,14,,,,Bronze,Bronze
7/25/2018 23:49:58,"Great friends (2 stars, 7 days)",Yes,3,11/1/2016,7/10/2018,7/25/2018,14,10,12,Mapman42,36,31,Bronze,Bronze
7/25/2018 23:51:12,"Great friends (2 stars, 7 days)",No,3,7/8/2018,7/25/2018,7/25/2018,11,5,8,LizWestAHC,33,30,Bronze,Bronze
7/25/2018 23:52:18,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,7/25/2018,7/25/2018,15,13,15,Captain Jett 12,37,35,Bronze,Bronze
7/25/2018 23:52:25,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/23/2018,7/25/2018,13,7,6,Mapman42,36,31,Bronze,Bronze
7/25/2018 23:54:56,"Great friends (2 stars, 7 days)",No,3,7/21/2018,7/17/2018,7/25/2018,12,7,8,Mapman42 ,36,31,Bronze,Bronze
7/25/2018 23:55:00,"Great friends (2 stars, 7 days)",Yes,3,10/28/2016,7/23/2018,7/25/2018,14,12,13,Tks21,38,34,Bronze,Silver
7/25/2018 23:56:08,"Ultra friends (3 stars, 30 days)",No,2,6/16/2018,1/21/2017,7/25/2018,9,13,12,Ten0rplaya04,37,33,Bronze,Bronze
7/25/2018 23:56:09,"Ultra friends (3 stars, 30 days)",Yes,2,7/15/2018,7/23/2018,7/25/2018,11,15,11,Truthness,40,38,Silver,Silver
7/25/2018 23:56:57,"Great friends (2 stars, 7 days)",No,2,7/21/2018,9/26/2017,7/25/2018,13,10,12,JackyTran87,35,38,Bronze,Bronze
7/25/2018 23:57:03,"Great friends (2 stars, 7 days)",No,2,7/21/2018,9/26/2017,7/25/2018,13,10,12,JackyTran87,35,38,Bronze,Bronze
7/25/2018 23:57:07,"Good friends (1 stars, 1 day)",Yes,2,8/30/2016,,7/25/2018,15,14,15,,,,,
7/25/2018 23:57:21,"Ultra friends (3 stars, 30 days)",Yes,3,10/11/2016,7/25/2018,7/25/2018,15,15,12,OBosse,40,31,Gold,Gold
7/25/2018 23:58:13,"Great friends (2 stars, 7 days)",No,1,1/21/2017,2/28/2018,7/25/2018,5,15,2,Mapman42,36,31,Bronze,Bronze
7/25/2018 23:59:04,"Ultra friends (3 stars, 30 days)",Yes,2,10/31/2017,9/10/2016,7/26/2018,10,14,13,svPavel,40,34,None,Silver
7/26/2018 0:01:05,"Great friends (2 stars, 7 days)",No,1,5/23/2018,7/1/2018,7/25/2018,2,6,8,Mapman42,36,31,Bronze,Bronze
7/26/2018 0:02:13,"Ultra friends (3 stars, 30 days)",Yes,1,1/7/2017,3/4/2018,7/25/2018,15,12,12,AJHinkley,40,39,Silver,Silver
7/26/2018 0:02:26,"Good friends (1 stars, 1 day)",Yes,3,11/18/2016,7/25/2018,7/24/2018,6,3,5,OBosse,40,28,Gold,Gold
7/26/2018 0:04:12,"Good friends (1 stars, 1 day)",Yes,3,11/21/2016,7/24/2018,7/24/2018,5,4,3,OBosse,40,28,Gold,Gold
7/26/2018 0:04:43,"Good friends (1 stars, 1 day)",Yes,1,9/22/2016,9/22/2016,7/25/2018,11,8,14,RiriBestTrainer,35,15,Bronze,Bronze
7/26/2018 0:04:43,"Great friends (2 stars, 7 days)",No,1,3/27/2018,6/23/2018,7/25/2018,5,3,12,Mapman42,36,31,Bronze,Bronze
7/26/2018 0:05:03,"Great friends (2 stars, 7 days)",Yes,1,9/5/2016,1/12/2017,7/25/2018,11,12,14,yliesse14,40,37,Bronze,None
7/26/2018 0:05:26,"Great friends (2 stars, 7 days)",Yes,1,7/15/2018,7/26/2016,7/25/2018,11,11,13,eMTeeNash,38,40,Bronze,Silver
7/26/2018 0:05:40,"Ultra friends (3 stars, 30 days)",Yes,1,8/8/2016,9/15/2016,7/25/2018,14,14,6,Martha88,40,40,Silver,Gold
7/26/2018 0:05:52,"Good friends (1 stars, 1 day)",No,3,11/21/2016,7/24/2018,7/25/2018,13,15,12,OBosse,40,28,Gold,Gold
7/26/2018 0:07:01,"Good friends (1 stars, 1 day)",No,3,11/18/2016,7/24/2018,7/25/2018,5,6,2,OBosse,40,28,Gold,Gold
7/26/2018 0:08:01,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/24/2018,7/25/2018,8,3,5,OBosse,40,28,Gold,Gold
7/26/2018 0:09:01,"Good friends (1 stars, 1 day)",No,3,11/18/2016,7/25/2018,7/25/2018,1,8,14,,,,,
7/26/2018 0:10:15,"Good friends (1 stars, 1 day)",No,3,11/19/2016,7/24/2018,7/25/2018,5,7,11,OBosse,40,28,Gold,Gold
7/26/2018 0:10:49,"Great friends (2 stars, 7 days)",Yes,1,3/25/2017,2/8/2018,7/25/2018,12,13,10,Mapman42,36,31,Bronze,Bronze
7/26/2018 0:11:23,"Great friends (2 stars, 7 days)",Yes,1,12/3/2016,11/18/2016,7/25/2018,8,9,13,Doumeki909,37,37,None,None
7/26/2018 0:11:26,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/24/2018,7/25/2018,10,10,11,OBosse,40,28,Gold,Gold
7/26/2018 0:12:10,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/25/2018,5,4,13,SvgMyth,37,40,Bronze,Silver
7/26/2018 0:12:44,"Ultra friends (3 stars, 30 days)",Yes,1,4/9/2018,5/12/2018,7/25/2018,14,14,15,ZalboTheGreat,40,34,Bronze,Silver
7/26/2018 0:12:44,"Great friends (2 stars, 7 days)",No,1,7/23/2018,7/23/2018,7/24/2018,9,10,15, M1DNIGHTC0WB0Y,29,38,None,None
7/26/2018 0:13:43,"Good friends (1 stars, 1 day)",Yes,3,11/20/2016,7/24/2018,7/25/2018,10,12,10,OBosse,40,28,Gold,Gold
7/26/2018 0:13:52,"Great friends (2 stars, 7 days)",No,1,1/2/2018,4/15/2018,7/25/2018,15,10,15,Mapman42,36,32,Bronze,Bronze
7/26/2018 0:13:57,"Ultra friends (3 stars, 30 days)",Yes,2,6/20/2016,3/14/2016,7/26/2018,11,10,11,,,,,
7/26/2018 0:14:25,"Ultra friends (3 stars, 30 days)",Yes,3,7/13/2016,7/25/2018,7/26/2018,10,13,10,Dinny67,40,35,Silver,Gold
7/26/2018 0:14:44,"Great friends (2 stars, 7 days)",Yes,1,8/6/2016,9/2/2016,7/25/2018,10,11,10,Teenexx,38,35,Bronze,Bronze
7/26/2018 0:15:06,"Great friends (2 stars, 7 days)",No,2,7/24/2018,7/20/2018,7/26/2018,8,2,9,Pok3rfac333,39,35,None,Silver
7/26/2018 0:15:14,"Good friends (1 stars, 1 day)",Yes,3,11/18/2016,7/20/2018,7/25/2018,13,12,12,OBosse,40,28,Gold,Gold
7/26/2018 0:16:29,"Good friends (1 stars, 1 day)",No,3,11/28/2016,8/20/2018,7/25/2018,13,10,11,OBosse,40,28,Gold,Gold
7/26/2018 0:17:06,"Great friends (2 stars, 7 days)",Yes,1,11/5/2016,2/1/2018,7/25/2018,15,14,12,Mapman42,36,31,Bronze,Bronze
7/26/2018 0:17:09,"Great friends (2 stars, 7 days)",No,3,1/15/2018,7/19/2018,7/25/2018,9,9,11,Marichuyaku,37,37,None,None
7/26/2018 0:17:09,"Great friends (2 stars, 7 days)",No,3,7/19/2018,1/15/2018,7/25/2018,8,7,9,Solanob87,37,37,None,None
7/26/2018 0:17:21,"Good friends (1 stars, 1 day)",No,3,11/21/2016,7/21/2018,7/25/2018,5,8,13,OBosse,40,28,Gold,Gold
7/26/2018 0:18:03,"Great friends (2 stars, 7 days)",No,3,1/15/2018,7/19/2018,7/25/2018,9,9,11,Marichuyaku,37,37,None,None
7/26/2018 0:18:15,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,5/18/2018,7/25/2018,5,14,9,Meilinr2,40,40,Bronze,Bronze
7/26/2018 0:18:22,"Good friends (1 stars, 1 day)",No,3,11/19/2018,7/20/2018,7/25/2018,5,7,12,OBosse,40,28,Gold,Gold
7/26/2018 0:19:15,"Good friends (1 stars, 1 day)",No,3,11/19/2016,7/20/2018,7/25/2018,13,2,5,OBosse,40,28,Gold,Gold
7/26/2018 0:19:30,"Ultra friends (3 stars, 30 days)",Yes,2,7/21/2018,7/24/2018,7/25/2018,14,13,12,SvgMyth,37,40,Bronze,Silver
7/26/2018 0:19:42,"Great friends (2 stars, 7 days)",No,2,7/15/2018,7/24/2018,7/25/2018,8,0,0,AwsumPharmTech,34,28,None,Bronze
7/26/2018 0:19:54,"Ultra friends (3 stars, 30 days)",No,1,7/20/2018,2/11/2017,7/25/2018,4,8,7,Meilinr2,40,40,Bronze,Bronze
7/26/2018 0:20:04,"Good friends (1 stars, 1 day)",Yes,3,8/4/2016,7/25/2018,7/25/2018,14,15,14,AlphaKavu,40,24,Silver,Silver
7/26/2018 0:20:05,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/21/2018,7/25/2018,10,12,15,OBosse,40,28,Gold,Gold
7/26/2018 0:20:48,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/20/2018,7/25/2018,7,8,15,OBosse,40,28,Gold,Gold
7/26/2018 0:21:05,"Great friends (2 stars, 7 days)",Yes,1,9/2/2016,8/6/2016,7/25/2018,11,12,12,TeamBasBas,35,38,None,None
7/26/2018 0:21:18,"Great friends (2 stars, 7 days)",Yes,1,5/16/2016,7/23/2016,7/25/2018,15,15,15,KetchumAshlay,37,29,None,None
7/26/2018 0:21:35,"Good friends (1 stars, 1 day)",No,3,11/19/2016,7/19/2018,7/25/2018,5,8,7,OBosse,40,28,Gold,Gold
7/26/2018 0:22:22,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/19/2018,7/25/2018,12,11,14,OBosse,40,28,Gold,Gold
7/26/2018 0:23:12,"Great friends (2 stars, 7 days)",Yes,1,10/15/2016,9/16/2016,7/25/2018,12,14,10,Nikolasthecrazy,36,25,Bronze,None
7/26/2018 0:23:31,"Good friends (1 stars, 1 day)",No,3,11/19/2016,2/19/2018,7/25/2018,2,8,15,OBosse,40,28,Gold,Gold
7/26/2018 0:23:36,"Great friends (2 stars, 7 days)",Yes,3,3/27/2018,12/15/2016,7/25/2018,12,15,12,Tooninh95,36,29,Bronze,Bronze
7/26/2018 0:23:55,"Great friends (2 stars, 7 days)",Yes,1,4/15/2018,10/7/2016,7/26/2018,14,15,10,,39,31,Silver,Gold
7/26/2018 0:24:17,"Ultra friends (3 stars, 30 days)",No,3,9/30/2017,2/14/2018,7/25/2018,13,8,10,MartinLowrimore,37,36,Bronze,Bronze
7/26/2018 0:24:31,"Good friends (1 stars, 1 day)",No,3,11/19/2016,2/7/2018,7/25/2018,6,6,6,OBosse,40,28,Gold,Gold
7/26/2018 0:24:38,"Ultra friends (3 stars, 30 days)",Yes,2,8/19/2016,4/15/2018,7/25/2018,15,14,12,MasterDiscoPete,40,36,Silver,Gold
7/26/2018 0:25:14,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/20/2018,7/25/2018,3,3,8,OBosse,40,28,Gold,Gold
7/26/2018 0:26:03,"Good friends (1 stars, 1 day)",No,3,11/20/2016,2/19/2018,7/25/2018,6,11,10,OBosse,40,28,Gold,Gold
7/26/2018 0:26:44,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/21/2018,7/25/2018,4,8,2,OBosse,40,28,Gold,Gold
7/26/2018 0:27:00,"Great friends (2 stars, 7 days)",Yes,1,8/25/2016,8/11/2016,7/25/2018,3,4,7,DeathByRay777,39,36,Bronze,Silver
7/26/2018 0:27:07,"Great friends (2 stars, 7 days)",Yes,2,11/30/2017,4/5/2017,7/25/2018,7,5,5,The _Phantom_Cat,36,21,Bronze,Bronze
7/26/2018 0:27:30,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/19/2018,7/25/2018,2,9,13,OBosse,40,28,Gold,Gold
7/26/2018 0:27:55,"Good friends (1 stars, 1 day)",Yes,3,8/11/2016,7/25/2018,7/25/2018,12,13,11,AlphaKavu,40,24,Silver,Silver
7/26/2018 0:28:06,"Great friends (2 stars, 7 days)",Yes,1,8/11/2016,8/25/2016,7/25/2018,11,3,8,Whalester094,36,39,Bronze,Bronze
7/26/2018 0:28:18,"Good friends (1 stars, 1 day)",No,3,10/19/2016,7/17/2018,7/25/2018,8,15,9,OBosse,40,28,Gold,Gold
7/26/2018 0:28:25,"Great friends (2 stars, 7 days)",Yes,1,7/16/2016,7/22/2016,7/25/2018,14,11,15,Troymire,40,33,Bronze,Silver
7/26/2018 0:28:39,"Great friends (2 stars, 7 days)",Yes,2,5/16/2018,8/31/2016,7/26/2018,5,6,9,Pok3rfac333,39,35,Bronze,Silver
7/26/2018 0:29:31,"Good friends (1 stars, 1 day)",No,3,11/11/2016,7/19/2018,7/25/2018,9,12,9,OBosse,40,28,Gold,Gold
7/26/2018 0:29:54,"Ultra friends (3 stars, 30 days)",Yes,2,8/3/2016,8/25/2016,7/25/2018,4,7,0,MartinLowrimore,37,36,None,Bronze
7/26/2018 0:30:34,"Good friends (1 stars, 1 day)",No,3,11/19/2016,7/22/2018,7/25/2018,2,3,7,OBosse,40,28,Gold,Gold
7/26/2018 0:30:54,"Great friends (2 stars, 7 days)",No,2,5/7/2017,,7/25/2018,2,7,9,Trummler12,40,39,Bronze,Bronze
7/26/2018 0:31:16,"Great friends (2 stars, 7 days)",No,3,7/23/2018,7/23/2018,7/25/2018,4,11,6,itsoctopodes,28,21,Bronze,Bronze
7/26/2018 0:31:19,"Good friends (1 stars, 1 day)",No,3,11/20/2016,7/19/2018,7/25/2018,14,11,10,OBosse,40,28,Gold,Gold
7/26/2018 0:32:11,"Ultra friends (3 stars, 30 days)",No,2,7/8/2018,7/20/2018,7/26/2018,10,3,7,XuanJunWong,37,27,Bronze,Bronze
7/26/2018 0:32:28,"Great friends (2 stars, 7 days)",Yes,1,9/4/2017,,7/25/2018,15,10,15,Trummler12,40,39,Bronze,Bronze
7/26/2018 0:33:03,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,1/24/2018,7/25/2018,6,7,10,OBosse,40,31,Gold,Gold
7/26/2018 0:33:23,"Great friends (2 stars, 7 days)",Yes,2,7/7/2017,7/13/2017,7/26/2018,12,15,15,Rednas88 ,36,30,Bronze,Bronze
7/26/2018 0:33:55,"Good friends (1 stars, 1 day)",Yes,1,7/6/2017,7/22/2018,7/25/2018,15,10,14,Craxed,40,32,Bronze,Silver
7/26/2018 0:34:00,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/25/2018,10,7,11,OBosse,40,31,Gold,Gold
7/26/2018 0:34:17,"Ultra friends (3 stars, 30 days)",Yes,1,2/23/2018,,7/25/2018,5,4,8,diegodafranca,37,39,Silver,Bronze
7/26/2018 0:34:19,"Ultra friends (3 stars, 30 days)",Yes,1,1/17/2018,7/22/2018,7/25/2018,14,11,14,,40,33,Silver,Silver
7/26/2018 0:34:55,"Ultra friends (3 stars, 30 days)",Yes,1,3/7/2018,7/3/2018,3/24/2018,11,11,14,Pokedudeswin90,40,40,Silver,Silver
7/26/2018 0:35:18,"Great friends (2 stars, 7 days)",Yes,3,12/20/2016,7/30/2016,7/25/2018,14,10,13,,22,,None,Bronze
7/26/2018 0:36:31,"Ultra friends (3 stars, 30 days)",Yes,2,7/16/2016,1/9/2017,7/25/2018,13,12,14,GoTeamChang,38,37,,Gold
7/26/2018 0:37:03,"Great friends (2 stars, 7 days)",Yes,2,7/24/2016,11/2/2016,7/25/2018,12,12,14,Missbipolar,33,35,Bronze,Bronze
7/26/2018 0:37:23,"Great friends (2 stars, 7 days)",Yes,3,2/18/2017,6/7/2016,7/25/2017,13,8,5,,40,37,Bronze,Bronze
7/26/2018 0:37:55,"Great friends (2 stars, 7 days)",Yes,3,7/25/2018,7/21/2018,7/25/2018,13,12,13,Kuffs77,37,33,Bronze,Bronze
7/26/2018 0:38:17,"Ultra friends (3 stars, 30 days)",Yes,1,1/22/2018,9/3/2016,7/25/2018,15,12,15,edtsilva,39,39,None,Bronze
7/26/2018 0:38:49,"Great friends (2 stars, 7 days)",Yes,1,9/26/2016,9/23/2016,7/25/2018,12,14,15,Teenexx,38,35,Bronze,Bronze
7/26/2018 0:39:22,"Great friends (2 stars, 7 days)",Yes,2,7/18/2018,12/26/2017,7/26/2018,14,10,15,TeamRocky15,40,38,Bronze,Bronze
7/26/2018 0:39:44,"Great friends (2 stars, 7 days)",Yes,1,9/23/2016,9/26/2016,7/25/2018,12,12,12,TeamBasBas,35,39,None,None
7/26/2018 0:42:42,"Great friends (2 stars, 7 days)",Yes,2,9/10/2016,12/12/2016,7/25/2018,15,13,11,Troymire,40,33,Bronze,Silver
7/26/2018 0:43:03,"Great friends (2 stars, 7 days)",No,1,7/20/2018,6/3/2018,7/25/2018,8,2,12,Anphro,39,31,Bronze,Bronze
7/26/2018 0:45:27,"Great friends (2 stars, 7 days)",No,2,4/5/2018,7/6/2018,7/25/2018,10,7,15,Anphro,39,31,Bronze,Bronze
7/26/2018 0:45:32,"Ultra friends (3 stars, 30 days)",Yes,3,7/25/2016,6/25/2018,7/25/2018,15,10,14,theycallmetony,40,40,Bronze,Bronze
7/26/2018 0:46:46,"Great friends (2 stars, 7 days)",Yes,1,7/29/2016,7/14/2016,7/25/2018,10,14,10,Maxd5000,35,30,Bronze,Bronze
7/26/2018 0:46:53,"Ultra friends (3 stars, 30 days)",Yes,3,8/13/0016,9/11/2017,7/25/2018,12,12,10,theycallmetony,40,40,Bronze,Bronze
7/26/2018 0:47:36,"Great friends (2 stars, 7 days)",No,1,9/3/2016,,7/25/2018,11,8,6,Trummler,40,39,Bronze,Bronze
7/26/2018 0:48:36,"Ultra friends (3 stars, 30 days)",Yes,1,8/20/2016,8/20/2016,7/25/2018,12,10,10,bkcmcw,39,37,None,Bronze
7/26/2018 0:48:52,"Ultra friends (3 stars, 30 days)",Yes,2,11/13/2016,8/25/2016,7/25/2018,15,11,11,vanhook2003,40,40,Gold,Silver
7/26/2018 0:49:01,"Great friends (2 stars, 7 days)",No,2,6/13/2018,6/19/2018,7/25/2018,8,11,6,Anphro,39,31,Bronze,Bronze
7/26/2018 0:49:36,"Ultra friends (3 stars, 30 days)",Yes,3,10/8/2016,11/15/2016,7/24/2018,15,12,15,Sandstorm1492,40,39,Silver,Bronze
7/26/2018 0:51:00,"Ultra friends (3 stars, 30 days)",Yes,3,11/11/2016,4/3/2018,7/25/2018,14,13,13,NoetherGRZ,39,32,Silver,Silver
7/26/2018 0:51:06,"Ultra friends (3 stars, 30 days)",Yes,2,8/9/2017,7/24/2018,7/25/2018,10,14,10,,40,39,Silver,Silver
7/26/2018 0:51:17,"Good friends (1 stars, 1 day)",Yes,1,7/17/2016,8/1/2016,7/25/2018,12,11,15,Jeevee1321,36,21,Bronze,Bronze
7/26/2018 0:51:29,"Great friends (2 stars, 7 days)",Yes,3,5/5/2018,4/20/2018,7/25/2018,11,13,15,,30,40,Silver,Bronze
7/26/2018 0:52:01,"Ultra friends (3 stars, 30 days)",No,3,7/24/2018,,7/26/2018,10,15,8,NoxeTomek,39,39,Gold,Silver
7/26/2018 0:52:03,"Ultra friends (3 stars, 30 days)",Yes,1,1/17/2017,11/22/2016,7/25/2018,11,11,10,vanhook2003,40,40,Gold,Silver
7/26/2018 0:52:06,"Great friends (2 stars, 7 days)",No,1,6/16/2018,2/26/2018,7/25/2018,4,9,11,Anphro,39,31,Bronze,Bronze
7/26/2018 0:52:39,"Great friends (2 stars, 7 days)",Yes,3,9/27/2016,12/4/0216,7/25/2018,15,12,10,,40,35,Bronze,Bronze
7/26/2018 0:53:04,"Great friends (2 stars, 7 days)",No,2,7/25/2018,,7/25/2018,8,8,3,Trummler12,40,39,Bronze,Bronze
7/26/2018 0:53:52,"Ultra friends (3 stars, 30 days)",Yes,1,9/25/2017,10/5/2017,7/25/2018,14,10,15,,40,40,Silver,Silver
7/26/2018 0:53:54,"Ultra friends (3 stars, 30 days)",Yes,3,7/3/2018,7/17/2018,7/25/2018,14,13,13,,33,28,Bronze,Silver
7/26/2018 0:55:23,"Great friends (2 stars, 7 days)",Yes,3,7/19/2018,8/22/2016,7/25/2018,10,11,10,Jeevee1321,36,23,Bronze,Bronze
7/26/2018 0:55:24,"Great friends (2 stars, 7 days)",No,1,6/30/2018,7/25/2018,7/25/2018,12,4,9,AwsumPharmTech,34,28,Bronze,Bronze
7/26/2018 0:56:20,"Great friends (2 stars, 7 days)",No,1,7/24/2018,7/24/2018,7/26/2018,14,10,15,ThomasVybuch,40,28,Bronze,Bronze
7/26/2018 0:56:54,"Ultra friends (3 stars, 30 days)",No,3,7/24/2018,,7/26/2018,7,4,5,NoxeTomek,39,39,Gold,Silver
